date,cl,gc,hg,ng,nq,si,btc,gld,hyg,ief,iwm,lqd,spy,tlt,uup,vix,dxy
1994-12-09,0.0005841121495326895,0.0005267316302344227,-0.005988023952095856,-0.002707092582566295,,0.006346519991537791,,,,,,,0.003829972144846705,,,-0.08531630876378415,
1994-12-12,-0.012842965557501418,0.0010529086601738236,0.0018825301204818956,0.03854505971769817,,0.014715156611309732,,,,,,,0.0065904689937392735,,,-0.019035532994923776,
1994-12-13,0.0,0.0,-0.006764374295377795,-0.07579717720857293,,-0.007665216490573834,,,,,,,0.003790379048931758,,,-0.03363518758085393,
1994-12-14,0.004730928444707239,0.0031554036287142484,0.01589103291713978,-0.03054298642533937,,0.0052192066805847315,,,,,,,0.005149441005087851,,,-0.12784471218206162,
1994-12-15,-0.0153031194820481,0.0031454783748361415,0.014152700186219613,0.002333722287047868,,0.006645898234683312,,,,,,,0.0030736612021857734,,,-0.012279355333844943,
1994-12-16,0.0077704722056186615,-0.004180820486020309,-0.0022034520749173447,-0.019208381839348032,,-0.0035073241180112458,,,,,,,-0.0030642427581061282,,,-0.006216006216006265,
1994-12-19,0.004744958481613493,0.0015743899239044623,-0.013617960986382016,-0.0640949554896143,,-0.0026915113871635032,,,,,,,0.001366120218579292,,,0.01798279906176714,
1994-12-20,0.0047225501770955525,0.006549646319098823,-0.005223880597015063,-0.0025364616360177283,,0.010379904504878468,,,,,,,-0.00306968622100956,,,-0.003072196620583667,
1994-12-21,0.0,-0.0010411244143674336,0.01462865716429107,0.012078830260648488,,-0.0051366344770906736,,,,,,,0.010605652888747485,,,-0.07164869029275811,
1994-12-22,0.004112808460634554,-0.002344971339239277,0.0,0.0018844221105527303,,-0.006608839322593929,,,,,,,-0.0030468246445497504,,,0.03070539419087126,
1994-12-23,0.015213575190169859,-0.0015669887699136797,-0.005545286506469571,-0.015047021943573657,,-0.0006237006237004294,,,,,,,0.0010187844910054533,,,-0.048309178743961345,
1994-12-26,,,,,,,,,,,,,,,,,0.0005561116672228028
1994-12-27,0.016714697406339907,0.0026157467957101943,0.0070631970260224275,0.078294080203692,,0.004160599126274089,,,,,,,0.005427408412483015,,,0.021150592216581998,
1994-12-28,0.00850340136054406,0.005217845030002666,0.018087855297157507,-0.005312868949232552,,0.02133830536565151,,,,,,,-0.005060836707152516,,,0.06130903065451543,-0.0010004446420630586
1994-12-29,-0.00393479482855541,-0.0031144562678432353,0.0010877447425670095,0.0005934718100890635,,-0.00567951318458404,,,,,,,0.0006781960722355151,,,0.0039032006245121043,-0.015244241682430215
1994-12-30,0.0022573363431153126,0.0007810466024471552,0.003984063745019695,0.02313167259786475,,0.003059975520195879,,,,,,,-0.011860279158010578,,,0.026438569206842955,0.005875706214689247
1995-01-02,,,,,,,,,,,,,,,,,-0.0033700292069197557
1995-01-03,-0.018018018018018056,-0.00910509885535904,-0.03535353535353536,-0.024347826086956514,,-0.031523286556843666,,,,,,,0.004801097393690057,,,0.07954545454545459,
1995-01-04,0.002293577981651307,-0.014702021527959963,-0.007479431563201189,-0.03921568627450989,,-0.026669466610667714,,,,,,,0.004778156996587013,,,-0.05052631578947375,0.004395852119026156
1995-01-05,0.013729977116704761,0.0034638955502264146,0.015825169555388152,-0.04019789734075441,,0.020927723840345358,,,,,,,0.0,,,-0.0022172949002217113,0.002244417012680966
1995-01-06,-0.0028216704288936967,-0.011683483802442995,0.011127596439169052,-0.034149484536082464,,-0.01690617075232459,,,,,,,0.0010189130434781202,,,-0.027407407407407325,-0.00369499496137049
1995-01-09,-0.015280135823429686,0.004836109618484796,0.0201760821716801,-0.030020013342228258,,0.008168529664660307,,,,,,,0.0010180930864573945,,,0.015232292460015229,-0.013391362571141596
1995-01-10,-0.0017241379310343197,0.002941176470588225,0.001797914419273683,-0.01031636863823926,,-0.0010660980810236476,,,,,,,0.0010168406779660355,,,-0.06076519129782454,
1995-01-11,0.02014968336211842,0.0058651026392961825,-0.012203876525484603,-0.001389854065323104,,0.01067235859124871,,,,,,,0.0006772774184655717,,,-0.02955271565495199,0.00022621875353467935
1995-01-12,0.0,0.010866684336072074,0.0029069767441860517,-0.06541405706332648,,0.026821541710665198,,,,,,,0.0003385178031558578,,,0.05596707818930047,-0.0001130837950922281
1995-01-13,-0.011286681715575564,-0.005506030414263119,-0.00036231884057968955,-0.014892032762472085,,-0.008227067050596504,,,,,,,0.011840216508795631,,,-0.13484021823850356,-0.003619090703460892
1995-01-16,0.020547945205479312,-0.0026364355391510497,-0.01667270750271832,0.05064247921390774,,0.0010369141435089269,,,,,,,0.006018054806344875,,,0.003603603603603789,-0.001361470388019148
1995-01-17,0.024608501118568382,0.006079830822098842,0.023590121636564598,0.031654676258992875,,0.010358400662937584,,,,,,,0.00033244270733856496,,,0.058348294434470205,
1995-01-18,0.010371179039301293,0.005254860746190193,0.005401512423478527,-0.06903765690376573,,0.0041008816895633515,,,,,,,-0.0009967840531561745,,,-0.018659881255301047,0.0031810952056350317
1995-01-19,-0.008103727714748876,0.00261369576581294,0.02220630372492849,0.01797752808988773,,0.0006126199714111547,,,,,,,-0.005653369407741304,,,0.025064822817631782,0.001698754246885592
1995-01-20,0.0032679738562093608,0.004692387904066564,-0.009110021023125525,0.04856512141280356,,0.0034693877551019714,,,,,,,-0.003679036789297707,,,0.024451939291737057,-0.01028829847371393
1995-01-23,-0.017372421281216077,-0.010378827192527251,-0.007425742574257432,-0.025263157894736876,,-0.019727476103314934,,,,,,,0.003021255779389609,,,0.05267489711934137,-0.0008004574042310697
1995-01-24,0.01602209944751376,0.001048767697954922,0.009618810117563381,-0.0028797696184305055,,0.003526970954356834,,,,,,,0.0013386880856760541,,,-0.0664581704456606,
1995-01-25,0.0,-0.002357255107386158,-0.023641496118560368,-0.017328519855595692,,-0.00971676659086207,,,,,,,0.002673796791443861,,,-0.04020100502512547,0.00034332799267566827
1995-01-26,-0.008156606851549841,0.002100288789708582,0.011564871702204549,0.01542983100661277,,0.0010438413361169019,,,,,,,0.0009998933333332793,,,-0.01832460732984298,0.0025168744994852332
1995-01-27,-0.01589912280701755,-0.012837306785433489,-0.012504465880671667,0.0065123010130245795,,-0.02502606882168923,,,,,,,0.0039960044218185775,,,0.0,-0.00011411617026124699
1995-01-30,0.007799442896935904,0.006900212314224996,-0.00434153400868309,-0.009345794392523477,,0.011764705882353121,,,,,,,-0.004311668782664646,,,0.08977777777777773,-0.005934718100890302
1995-01-31,0.016583747927031656,-0.004480759093305142,-0.009447674418604612,-0.01741654571843232,,-0.014164904862579264,,,,,,,0.003997335109926725,,,-0.02446982055464919,
1995-02-01,0.007069059271343159,0.002647603918453756,-0.030080704328686703,0.026587887740029403,,0.0015011794981769633,,,,,,,-0.0003318911745189279,,,-0.019230769230769273,0.010218140068886328
1995-02-02,0.001079913606911509,0.0010562450488513786,0.01134644478063529,0.03237410071942448,,0.008993576017130689,,,,,,,0.005974112815040122,,,-0.051150895140664954,-0.0023866348448686736
1995-02-03,0.012944983818770295,-0.0007913479293062409,-0.018324607329842868,0.032752613240418116,,-0.008488964346349714,,,,,,,0.0141868441239823,,,-0.013477088948787075,-0.001025290498974707
1995-02-06,-0.010117145899893543,-0.0013199577613516311,0.0041904761904763,0.03778677462888003,,0.007063356164383583,,,,,,,0.004228913467794415,,,0.021857923497267784,0.0
1995-02-07,-0.006993006993006978,-0.002643404705260366,-0.01783004552352052,-0.07607282184655395,,-0.009139213602550544,,,,,,,0.0012957565321161102,,,-0.004456327985739805,
1995-02-08,-0.008667388949079147,0.0026504108136762294,0.005021243723445368,0.011963406052075909,,0.011797511797511762,,,,,,,0.0,,,0.022381378692927445,0.0027213969837851515
1995-02-09,-0.003278688524590234,0.001321702352630183,0.01114527286702538,0.03546592489568856,,0.008479966080135792,,,,,,,0.0,,,0.01838879159369533,-0.002487843492027686
1995-02-10,0.01206140350877205,-0.0010559662090814381,0.02166476624857494,-0.012760241773002057,,0.0,,,,,,,0.0012940797198659482,,,-0.005159071367153989,-0.0010202924838452754
1995-02-13,-0.010292524377031542,-0.0013213530655391548,-0.01227678571428581,-0.054421768707483054,,-0.006726928736598747,,,,,,,0.0003232052030455179,,,-0.01382886776145209,-0.0001139081899989014
1995-02-14,0.002736726874657869,0.0013231013495633714,0.01092278719397366,0.0014388489208632116,,0.006349206349206327,,,,,,,0.0012919896640826156,,,0.0017528483786151128,
1995-02-15,0.005458515283842891,0.0005285412262157063,-0.005588673621460538,-0.004310344827586188,,-0.005888538380651842,,,,,,,0.005483767741935486,,,0.04111986001749779,-0.005012531328320802
1995-02-16,0.009229098805646041,0.0,0.008617459722742637,0.009379509379509487,,-0.0004231013327693489,,,,,,,-0.0012832853418835999,,,-0.02436974789915969,0.0006869704602703308
1995-02-17,0.007530930607853703,0.00528262017960901,-0.009286775631500821,0.014295925661186537,,0.00952380952380949,,,,,,,-0.0038548028376282906,,,0.06976744186046524,-0.00903890160183074
1995-02-20,,,,,,,,,,,,,,,,,-0.005437926645840752
1995-02-21,-0.004805125467164939,0.0,0.00037495313085877946,-0.018322762508809043,,-0.006708595387840521,,,,,,,-0.00032237346119301513,,,-0.029790660225442744,
1995-02-22,-0.0005364806866953176,0.0023646873357854314,-0.014617691154422796,0.025125628140703515,,0.020472773322076643,,,,,,,0.007419251612903244,,,-0.027385892116182586,0.001744997673336579
1995-02-23,-0.01073537305421357,-0.001310615989515096,0.0068467097755799955,0.022408963585434094,,-0.0066184074457084074,,,,,,,0.001601127285418169,,,-0.04863481228668942,-0.0019742190221809786
1995-02-24,0.014107433532284386,-0.0073490813648294795,0.003022289384208454,0.006164383561643838,,-0.03664376431397043,,,,,,,0.002557544757033181,,,-0.0278026905829597,-0.0018617640214102504
1995-02-27,-0.0016051364365972098,-0.0005288207297725611,-0.012806026365348333,-0.026548672566371834,,-0.018802679922195753,,,,,,,-0.00797204081632652,,,0.15405904059040587,0.004310847023185405
1995-02-28,-0.009110396570203738,0.0007936507936507908,-0.019076688286913335,0.037062937062937173,,0.005506607929515406,,,,,,,0.008357442196843978,,,-0.06075139888089531,
1995-03-01,-0.00919415900486742,-0.0055511498810468796,0.01905873201089059,0.0,,-0.03132530120481947,,,,,,,-0.006375518661194124,,,0.04595744680851066,-0.003132250580046403
1995-03-02,0.0016375545851528006,0.004784688995215447,0.004961832061068705,-0.0013486176668914274,,0.004522840343736068,,,,,,,0.0012832853418835999,,,0.0008136696501221952,0.0005818689631094109
1995-03-03,0.015258855585830844,-0.0005291005291004902,0.008355488036460246,-0.022282241728561858,,-0.004952723998199016,,,,,,,0.0003205126890626353,,,-0.06910569105691067,-0.010816468946266644
1995-03-06,-0.0021470746108427363,0.0063525674960296374,-0.006403013182674111,-0.011740331491712608,,0.01877828054298636,,,,,,,0.0006406149903908087,,,0.06288209606986905,-0.010430247718383412
1995-03-07,0.002151694459386677,0.01367701209889538,0.007581501137225111,0.0006988120195665637,,0.04263824117255166,,,,,,,-0.007682458386683688,,,0.16844700082169273,
1995-03-08,-0.016103059581320522,-0.011676180591593144,0.009781790820165615,0.011871508379888374,,-0.028328008519701853,,,,,,,0.002580645161290418,,,-0.007735583684950864,-0.018924422086477377
1995-03-09,-0.01691216584833599,0.003938041480703536,-0.0029806259314456574,-0.004830917874396268,,0.013809732573432543,,,,,,,-0.00032185328185330153,,,-0.02409638554216864,0.01635941887437431
1995-03-10,-0.006104328523862335,0.0018305439330545958,0.0,0.014563106796116498,,-0.003675675675675727,,,,,,,0.0148052799284486,,,-0.10094408133623811,-0.0027627627627627716
1995-03-13,0.015633724176437713,0.007830853563038476,0.008221225710014934,-0.004784688995215336,,0.02756076388888906,,,,,,,-0.0009513733918298239,,,-0.018578352180937063,-0.005223791998100413
1995-03-14,-0.013743815283122629,0.0015540015540014274,-0.000741289844329085,0.009615384615384581,,-0.0031678986272440923,,,,,,,0.007301485714285683,,,-0.004115226337448652,
1995-03-15,0.009476031215161607,0.0012929919834496761,-0.00667655786350152,0.02448979591836742,,0.008898305084745761,,,,,,,-0.001890955122945348,,,0.026446280991735627,0.0032223415682062218
1995-03-16,0.002760905577029238,-0.004132231404958553,0.00410754294249438,0.07569721115537864,,-0.0004199916001679238,,,,,,,0.005999470135721774,,,-0.03784219001610312,-0.011301451344277957
1995-03-17,0.002753303964757814,-0.0036307053941909695,-0.0014875418371141924,-0.033333333333333326,,-0.005252100840336005,,,,,,,-0.00439422473320783,,,-0.012552301255229992,0.004451931175550428
1995-03-20,0.014277869302580903,-0.0018219677251430921,0.005214152700186103,-0.02745849297573444,,-0.0069693769799367145,,,,,,,0.0,,,-0.03898305084745768,0.005522871893384407
1995-03-21,-0.003248511099079532,-0.0018252933507170166,-0.004075583549462691,-0.006565988181221227,,-0.020629519353466463,,,,,,,-0.0025220680958385477,,,0.016754850088183337,
1995-03-22,0.029875067897881635,0.0018286311389759113,0.029017857142856984,0.023132848645076143,,0.01411509229098784,,,,,,,0.0009480657395701808,,,-0.020815264527320076,-0.0016716417910447312
1995-03-23,-0.002109704641350185,0.002086049543676749,-0.002169197396963196,0.011627906976744207,,0.005353319057815886,,,,,,,0.0006315125361806562,,,0.01240035429583708,-0.002870470039468942
1995-03-24,-0.007399577167019111,-0.004163413999479615,0.006521739130434856,0.04980842911877392,,-0.015548455804046957,,,,,,,0.014200165523525765,,,-0.02099737532808399,0.00023989444644345603
1995-03-27,0.01544195953141636,-0.0010452051215050773,-0.001079913606911509,0.007907542579075555,,0.0006490696668108864,,,,,,,0.004044704418170397,,,0.05719392314566574,-0.005007750089424112
1995-03-28,-0.001048767697954922,0.002354172116139086,-0.006846846846846888,-0.013277006638503286,,0.02854054054054056,,,,,,,0.0,,,-0.042265426880811474,
1995-03-29,0.008923884514435487,-0.0007828810020876764,-0.0036284470246733536,0.014678899082568808,,0.003783897414336934,,,,,,,-0.00030978620983312943,,,0.10414827890556033,-0.008627920910724951
1995-03-30,-0.0036420395421435936,0.014886393314181401,0.009104151493080748,0.016877637130801704,,0.09675392670157068,,,,,,,-0.0018598884066955979,,,0.008792965627497873,-0.0031427535355977865
1995-03-31,0.001044386422976773,0.014668039114770881,-0.013352580295922012,-0.0011855364552459946,,0.01393927821271701,,,,,,,-0.004037366459627378,,,0.059429477020602306,0.013823208439432522
1995-04-03,-0.007303077725613005,0.0015216839969565132,0.012435991221653175,-0.002373887240356032,,-0.0018832391713746732,,,,,,,0.0024945434356886675,,,0.00972326103216159,-0.00024420024420035435
1995-04-04,0.00788229111928529,0.0005064573309698783,-0.008309248554913218,0.00773349196906592,,-0.0005660377358490676,,,,,,,0.006531981987631275,,,-0.06518518518518523,0.0019540791402052893
1995-04-05,0.019812304483837195,0.005315110098708997,0.0,-0.023612750885478206,,0.020388899377006053,,,,,,,0.0,,,0.02694136291600646,-0.004875670404680732
1995-04-06,0.010736196319018454,-0.0017623363544813087,-0.0051001821493625865,-0.010882708585247869,,0.0027752081406104967,,,,,,,0.003708281829418958,,,-0.01157407407407407,0.000979911807937217
1995-04-07,-0.005058168942842611,-0.002017654476670905,0.006224826071036471,-0.007946210268948595,,-0.005166051660516535,,,,,,,-0.0009237438423645994,,,0.0031225604996096834,-0.0034263338228096574
1995-04-10,-0.004067107269954295,-0.007834217841799274,-0.006186317321688617,-0.01601971657424528,,-0.02540801186943631,,,,,,,0.0018489986415037851,,,-0.0046692607003890885,0.014857563850687816
1995-04-11,0.014803471158754355,0.0010188487009679115,-0.0029293299157817643,0.016280525986224204,,0.01674595623215991,,,,,,,-0.0033834761866232688,,,-0.004691164972634776,-0.003024803387779773
1995-04-12,-0.016599597585512993,-0.0007633587786259888,-0.0073448402497245935,-0.0012322858903265343,,-0.00112296462661432,,,,,,,0.003394962962962822,,,-0.054202670856245194,-0.0003640776699028736
1995-04-13,-0.020460358056266115,-0.0007639419404125158,0.002589715131335657,-0.0012338062924120985,,0.008431703204047292,,,,,,,0.005536758465629843,,,-0.046511627906976605,-0.007648415685322485
1995-04-17,0.030287206266318645,0.01044852191641188,0.0022140221402215943,0.02285361334156888,,0.0637309550353029,,,,,,,-0.005812077656734416,,,0.0740418118466899,-0.011010521164668385
1995-04-18,0.008616320324378979,0.003278688524590123,-0.00810014727540509,0.013888888888889062,,0.024454148471615866,,,,,,,-0.0033847138461539084,,,0.051094890510948954,-0.007050964868876908
1995-04-19,0.006532663316582976,-0.0010055304172952306,-0.03934669636228649,0.022632519356760028,,-0.011935208866155178,,,,,,,-0.00092611308933499,,,0.010030864197530853,0.011835056683692668
1995-04-20,0.007988017973040495,-0.006794162053346708,0.004636785162287493,-0.013395457192778126,,-0.0177739430543572,,,,,,,0.0015450185414092044,,,-0.0756302521008404,0.00923417877370114
1995-04-21,0.0108964834076275,-0.005067139599695958,0.012692307692307558,0.0023612750885477762,,-0.0021082220660576523,,,,,,,0.004936748404739122,,,-0.01983471074380172,-0.007197755276320605
1995-04-24,-0.014208721215090647,0.0010185892538834285,-0.025826053930877335,0.008833922261484162,,-0.002640845070422504,,,,,,,0.011667179531316352,,,0.005059021922428464,0.00282624723519298
1995-04-25,0.008449304174950267,-0.0020351055711015364,-0.016764132553606315,-0.016345592527729158,,0.009179170344218779,,,,,,,-0.002731314377547922,,,0.041107382550335636,-0.00796471020708256
1995-04-26,-0.006899950714637781,-0.010960999235279156,0.0027755749405233843,-0.010089020771513413,,-0.025712786426447365,,,,,,,0.0009128667072428875,,,-0.010475423045930743,0.004570158102766841
1995-04-27,0.013895781637717208,0.004896907216494828,-0.007908264136022192,-0.00959232613908878,,0.05924596050269293,,,,,,,0.002432350495090274,,,-0.028501628664495127,0.0008606910119268729
1995-04-28,-0.0024473813020068347,-0.0035906642728904536,0.013152650458349902,0.006053268765133124,,-0.019830508474576236,,,,,,,0.0015166273840827582,,,-0.015088013411567402,0.004914004914004844
1995-05-01,0.0058881256133465065,0.0033462033462032803,-0.014948859166010964,0.019855595667870096,,0.022479681826041764,,,,,,,-0.0027257177468201776,,,0.03319148936170224,-0.0006112469437652424
1995-05-02,-0.020000000000000018,0.0020523345305285545,-0.004792332268370614,-0.017109144542772903,,0.0079485878572636,,,,,,,0.0021258186092505404,,,-0.021416803953871466,-0.004159021406727859
1995-05-03,-0.009955201592832252,0.0020481310803890374,0.006420545746388395,0.0,,0.010067114093959662,,,,,,,0.013939393939393918,,,-0.015993265993266115,-0.0015968554231666765
1995-05-04,0.020110608345902392,0.004087889626980035,-0.02352472089314206,-0.007803121248499356,,0.023255813953488413,,,,,,,-0.000597728631201444,,,0.08126603934987187,-0.00012303149606307517
1995-05-05,0.0019714144898963504,-0.0015267175572519776,0.001224989791751785,-0.001209921355111887,,-0.010551948051948146,,,,,,,-0.0011961722488038617,,,-0.04588607594936711,0.000369139904023541
1995-05-08,-0.001967535661583808,-0.003822629969418956,0.004078303425774976,0.005451241671714069,,-0.007383100902379036,,,,,,,0.007185628742514938,,,0.013266998341625147,-0.006150061500615034
